,order_id,seller_id,seller_city,seller_state,product_category_name_english,product_id
110595,ed35f59756edecbfcefb866146f00905,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a04087ab6a96ffa041f8a2701a72b616
110596,efa7f60c6fa051986a5d8f220106b74f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a04087ab6a96ffa041f8a2701a72b616
110597,05d61bb749461f4805dbda51f767fa47,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110598,0be31296e8456f2017743c363de5a1da,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110599,0e6386e1cb625fe4fdbd3d101d2cb687,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110600,2e9d8685e015feaba98d02e5544583f6,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110601,3689c2503baba1c0879d94cdbe6d6d60,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110602,36db19001f33a6f23042adbc4a0e30a5,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110603,442693e8e705ad1f9c91f762f0d297bc,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110604,4cfdd4464ee3dbf59c17a69045429af4,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110605,706296e2ab240216ffef853d1095d04f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110606,826456a3605c466dec176f032fa660a9,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110607,869bb454aa7fd93af2e620c1d34d5e49,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110608,9e7752c172e3994115a2cd609a18de29,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110609,a73de8635a0cb0aee3da3736197f76b2,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110610,c0abd38f3c86c3d4996c94bcf99df796,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110611,c40c104dd1bde11aba73864c16a42f21,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110612,e56a1cb152fd9b915de07e0f4f5b462b,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110613,f55a684badae11bd4d494dd474d82130,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,bc4cd4da98dd128c39bf0b8c2674032f
110614,08cbb1d4cd574b126569b208fd4b26ea,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110615,0945dadba69dad599e42c31e78450de4,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110616,0af4a846cbf75b456c934b786d683618,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110617,0b382db57a557ff7703eaba5e991e7fb,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110618,17e8356af05cf890ac4604347b3c17a6,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110619,1ea7acde8dacf11a098d0b85b13cdc0e,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110620,338515ff7c1216299678e18a593799a5,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110621,34aed6e4313d7573b0d3b459f3a805ea,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110622,6b8a03d40f75b75ec65ed5ba13d80f95,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110623,6fd59e3ae7e24c50131f6bc97c4c7776,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110624,6fd59e3ae7e24c50131f6bc97c4c7776,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110625,70623d7ff2e126f3688dba1042ec9531,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110626,76754c0e642c8f99a8c3fcb8a14ac700,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110627,820349ed7a25bbfa196bb4f9a28442f2,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110628,8bcb04c1ca645d109ed37389fda5dbb0,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110629,8df1ba8711787d5cfe3b90f535d04dc4,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110630,90afb8151d6aca71ae7b52a029ebc165,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110631,b9ae09da0b039cc190c9d1cb607a4392,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110632,dc825a422ff7a8e462852fc476ba5686,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110633,e72e22dce48aaee824371b8e02641f15,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,588531f8ec37e7d5ff5b7b22ea0488f8
110634,08cc8c614786867bb0a845cd117d349b,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110635,0a187dd7f4efe70e8c3b6e3779b3b133,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110636,1407ed7d738d943469994266e9706b46,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110637,17affe817f6b2a24ec4a9b5bb67a1671,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110638,1badd176eb41888c1a20a7614fba59e1,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110639,2d472b4b2d08108565852ca0782507f2,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110640,3710f61b45bb40db596e352722b6937e,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110641,465c108e33e2b7e6953f020140a457ba,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110642,53d6fdda7e6cd60c16d5051f00ac2af3,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110643,59b115dfb1007eca4cb7cd1a4cf2c790,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110644,5a50ee4e7bf3b3bf306a1c3f19a1a885,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110645,5a902cc5a20f8cd076f116d16d5aef9d,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110646,5fa37b0775f5467f987580b059bce54a,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110647,60dc36170c9cc8c0215fafa26627670f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110648,63b0abee9c82e79c3b6e860d070f2c62,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110649,63e700a4baf3602c94a8d6648e896d41,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110650,6ae192daf1b6e9b99225e7300b79df48,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110651,6b24cf0591948a0a949ee51131cb78ad,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110652,858d458b39082890e96fbb1fed8c2a52,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110653,94781b7e571ded2ff6f80434f6fe2a43,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110654,a739bf4717343c5f9c84196b61a9c53f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110655,a806770e48c22cc0c2607982f3e87e30,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110656,a8a52afd408a3023bafcd9ed3c0d2e15,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110657,afd5ca74e46f54e04d9104595814ccb1,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110658,bfb8512783ccd2271d2e96d3b856bf2b,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110659,c22f4ba5610aa110fb73444de7600a2e,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110660,cb00b252d2c836eeeb1d73ec439a0849,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110661,cdca52aa619c8e59bd64701d54571cc0,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110662,ceed0f54453282dec0cc7c591237d5b6,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110663,d19772e154f0929b89a1dab65648767b,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110664,d4a07b48835f3637cdf8baeab13c8a9a,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110665,e3ef3902f4da2bf727f00602d912d034,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110666,e71f1d602c3b94eb593d48a61a2163fd,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110667,f1860618b7674572f1f08801ab36833f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110668,f4b7ccd15f831ff995d4f307b0dc0f0b,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,d6160fb7873f184099d9bc95e30376af
110669,09f8cd8a102b3f3fa2d5db0c6aee489a,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,e004a3b7f9524967fdb68bb70f850eb0
110670,2582e88a3e8a129cc809ccaf9a6d35d6,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,e004a3b7f9524967fdb68bb70f850eb0
110671,60e233aaaa492c07368a9bac1c0ee2d4,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,e004a3b7f9524967fdb68bb70f850eb0
110672,64582c699f99b4dd3c326b13c3bdc644,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,e004a3b7f9524967fdb68bb70f850eb0
110673,12c860cdab62139623897892199fea4f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,caaa713799b547352795c831a14f1c3c
110674,1e0b82a0da7f09ea9ba1b82dfaf4fa23,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,caaa713799b547352795c831a14f1c3c
110675,29dba01f92da927e611d340bc135f679,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,caaa713799b547352795c831a14f1c3c
110676,65d1a82f9ce69290556d70fc555cba43,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,caaa713799b547352795c831a14f1c3c
110677,cc5e04828d40b15276efba4b0cd1f566,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,caaa713799b547352795c831a14f1c3c
110678,cd44196e80474114b859765d62f12ddf,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,caaa713799b547352795c831a14f1c3c
110679,edbfaeb8ad1b74d2dd3fa417465617fe,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,caaa713799b547352795c831a14f1c3c
110680,12f2f3174deba94de2aa43ad4adf6d3e,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110681,1457abef78cd241e85fd946503cb4e16,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110682,1b2b354adeb38c1c308c915faf7d3288,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110683,2bcf1f79964f8b4f4f62f19441601b1a,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110684,3644344c9ad371ecfc67c6cbeb93531c,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110685,3c140d933d3475ec823f9b748ca5c49f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110686,694e3d121f16bcbb9b4595b6c6ab3baf,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110687,694e3d121f16bcbb9b4595b6c6ab3baf,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110688,8193580d95dea97d43937711060b2846,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110689,9322ed60e16ee4ff1efe8145cb66060f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110690,a498326cbf752acac00b7d65561dcd98,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110691,b4c80521e552d11e209d1388067ce814,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110692,c1eab66ff6c440a9f5d92f83b8f10550,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110693,cc4687e4e102c1c8c606a5a0a8e475db,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110694,ccac1a9dee556f517bdb745dd29bcb68,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110695,ed08d32792c528ba9942fd6b9e95cadb,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110696,ff098b9342213641be5da8163f0fcf2c,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,a5215a7a9f46c4185b12f38e9ddf2abc
110697,17774450f243f686546b04633a04dbdb,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,1e5428c428e0f783acd6e3d94ba4ee2a
110698,5383435eb2b05b6f4d5be7720974fe67,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,1e5428c428e0f783acd6e3d94ba4ee2a
110699,63a2ef605ed6a193d40b312ca1b014d5,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,1e5428c428e0f783acd6e3d94ba4ee2a
110700,85ead861d8aad2f8734d85d187a42b7f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,1e5428c428e0f783acd6e3d94ba4ee2a
110701,a23f4025d60af6199b5eb5631b070e7f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,1e5428c428e0f783acd6e3d94ba4ee2a
110702,a23f4025d60af6199b5eb5631b070e7f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,1e5428c428e0f783acd6e3d94ba4ee2a
110703,a23f4025d60af6199b5eb5631b070e7f,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,1e5428c428e0f783acd6e3d94ba4ee2a
110704,bff7e590732738aa522782dc42dc7705,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,1e5428c428e0f783acd6e3d94ba4ee2a
110705,245b2a09d0f787df368d4a370a63eb58,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,7c8e2b381bb0fcba5b368961d7823cd2
110706,4f8fb49bd955f713c79333a0a2d9da57,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,7c8e2b381bb0fcba5b368961d7823cd2
110707,742ba39f629d08705cf64769ff41dd3e,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,7c8e2b381bb0fcba5b368961d7823cd2
110708,b8b17051a70af754f5a15916490b578c,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,7c8e2b381bb0fcba5b368961d7823cd2
110709,c285661a8320d062c60574830bae4199,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,7c8e2b381bb0fcba5b368961d7823cd2
110710,28e418b320f6b759b6aea79734f165e5,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,fb8c11da2e1b1634e879d1c3c6762dc2
110711,28e418b320f6b759b6aea79734f165e5,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,fb8c11da2e1b1634e879d1c3c6762dc2
110712,894f6e0db677f7c543348befc4ecc7da,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,fb8c11da2e1b1634e879d1c3c6762dc2
110713,e7bf5b3305b73ad31a0306f433c8dd84,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,fb8c11da2e1b1634e879d1c3c6762dc2
110714,fb973be52c6622812266932dc2152017,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,fb8c11da2e1b1634e879d1c3c6762dc2
110715,ff2ac13b0f36dffb6af9699f59b18377,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,fb8c11da2e1b1634e879d1c3c6762dc2
110716,34d0587652282a8e4f05da5083e1f276,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,b0fd001716da5648244fe5c374d03df8
110717,5a3483866ae86e48df2c0da23f2684f2,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,9aedf557945e816d48539ee56293f860
110718,bfb1d0f7664c36a532d74c4cf0da37af,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,9aedf557945e816d48539ee56293f860
110719,cf6908e8b524d8fac0d70a5cc8bd749b,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,9aedf557945e816d48539ee56293f860
110720,e9bf6a3daf9c2966192eaa98b5afb617,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,9aedf557945e816d48539ee56293f860
110721,fdddc15fc7b9c37476820d6eb722f33b,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,9aedf557945e816d48539ee56293f860
110722,754effa06b71f54d7f439034c128b509,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,7446ea3b3fb292b92d443f6a340bb372
110723,a844f41afb956df11c5b6940656a3682,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,7446ea3b3fb292b92d443f6a340bb372
110724,b4869c2e4b11586a953130fa13632aa9,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,computers,f3783ff90631773bc67baf91edcbcb69
110725,0d91fd5b8475f8f0576a6e8f90c6497d,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110726,0d91fd5b8475f8f0576a6e8f90c6497d,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110727,0d91fd5b8475f8f0576a6e8f90c6497d,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110728,43f32db0dedd975e294e98ce23b24661,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110729,43f32db0dedd975e294e98ce23b24661,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110730,43f32db0dedd975e294e98ce23b24661,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110731,5afaa7b618c8776fad63ca23a14a8035,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110732,5afaa7b618c8776fad63ca23a14a8035,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110733,8171523911786efd1d91c66d69051fcd,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110734,8171523911786efd1d91c66d69051fcd,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110735,8171523911786efd1d91c66d69051fcd,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110736,8171523911786efd1d91c66d69051fcd,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,1f411e9a31196b71ed8438c8254b858e
110737,1d6bda6e5595652f956770a32ae4ba0d,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,6e135c0c17d87c489e2f89efe42b948a
110738,d55b88c264e0cacf41c8f8ce846bc1ee,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,6e135c0c17d87c489e2f89efe42b948a
110739,2352f0c7b4fe903c071e032c9d6d6593,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,4e11734666acc305a4649de43f0bd181
110740,2352f0c7b4fe903c071e032c9d6d6593,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,4e11734666acc305a4649de43f0bd181
110741,8185ba302492c86291d7b1912c94ded3,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,4e11734666acc305a4649de43f0bd181
110742,83e50e2e58cfc9839fb932948f1d7ce8,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,4e11734666acc305a4649de43f0bd181
110743,90b3ce1268706ec7923743d5867f26a1,7681ef142fd2c19048da7430856b5588,guarulhos,SP,computers,4e11734666acc305a4649de43f0bd181
